标题,链接,发布时间,内容
雄韬股份:第三届董事会2017年第五次会议决议公告,"https://guba.eastmoney.com/news,002733,658554490.html",2017-06-21 11:42:34,"公告日期：2017-06-21
股票代码：002733 股票简称：雄韬股份 公告编号：2017-047



深圳市雄韬电源科技股份有限公司



第三届董事会2017年第五次会议决议公告



本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。



深圳市雄韬电源科技股份有限公司（以下简称“公司”）第三届董事会 2017



年第五次会议于2017年6月21日上午9:30在公司会议室召开，会议通知已于



2017年6月15日通过邮件及书面形式发出，本次会议由董事长张华农先生主持，



应出席董事9名，实到9名。公司监事列席了会议。会议的召集、召开符合《公



司法》和《公司章程》的相关规定，会议合法有效。



会议采用记名投票方式进行了表决，审议通过了如下决议：



一、《关于向秦皇岛科斯特新能源汽车制造有限公司增资的议案》；



具体内容详见《证券时报》、《中国证券报》、《上海证券报》、《证券日报》及巨潮资讯网（http://www.cninfo.com.cn）披露的《关于向秦皇岛科斯特新能源汽车制造有限公司增资的公告》（公告编号：2017-048）。



表决结果：同意9票，反对0票，弃权0票。



二、《关于聘任公司董事会秘书的议案》



经公司董事长提名，董事会提名委员会审核，聘任陈宏先生担任公司董事会秘书。任期自本次会议审议通过之日起至第三届董事会任期届满为止。独立董事就该事项发表了同意聘任的独立意见。



详情及陈宏先生的简历请见《证券时报》、《中国证券报》、《上海证券报》、《证券日报》及巨潮资讯网（http://www.cninfo.com.cn）披露的《关于聘任董事会秘书的公告》（公告编号：2017-049）。



表决结果：同意9票，反对0票，弃权0票。



三、备查文件：



1、《深圳市雄韬电源科技股份有限公司第三届董事会2017年第五次会议决



议》



2、深圳证券交易所要求的其他文件



特此公告。



深圳市雄韬电源科技股份有限公司



董事会



2017年6月21日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
昨天没出，又被套了,"https://guba.eastmoney.com/news,002733,658548131.html",2017-06-21 11:31:35,昨天没出，又被套了
狗屎,"https://guba.eastmoney.com/news,002733,658531064.html",2017-06-21 11:07:43,狗屎
002733最后上车机会！,"https://guba.eastmoney.com/news,002733,658528754.html",2017-06-21 11:05:08,002733最后上车机会！
15.88[大笑][大笑][大笑][买入][买入][买入][买入]ttt,"https://guba.eastmoney.com/news,002733,658521884.html",2017-06-21 10:55:38,15.88ttt
看看其它的锂电慨念，这怂货简直要死。,"https://guba.eastmoney.com/news,002733,658020625.html",2017-06-20 13:32:06,看看其它的锂电慨念，这怂货简直要死。
垃圾,"https://guba.eastmoney.com/news,002733,658520207.html",2017-06-21 10:53:24,垃圾
绿毛龟，涨三天不够一天跌的。,"https://guba.eastmoney.com/news,002733,658506943.html",2017-06-21 10:35:55,绿毛龟，涨三天不够一天跌的。
都红盘了啊哥，就尼玛还绿着环保！,"https://guba.eastmoney.com/news,002733,658480131.html",2017-06-21 09:59:54,都红盘了啊哥，就尼玛还绿着环保！
明天破十六[大笑][胜利],"https://guba.eastmoney.com/news,002733,658060436.html",2017-06-20 14:31:42,明天破十六
今天被套应该大有人在,"https://guba.eastmoney.com/news,002733,658416629.html",2017-06-21 06:40:23,所有流通盘股票分布在不同的价位中
造纸印刷和有色金属等概念相对较弱,"https://guba.eastmoney.com/news,002733,658318029.html",2017-06-20 23:17:59,无数的其他股个成了他们舞蹈的牺牲品
这3个公司业绩很好 本人决定8成仓闯入 大家看下这些股,"https://guba.eastmoney.com/news,002733,658316790.html",2017-06-20 23:14:48,这3个公司业绩很好 本人决定8成仓闯入 大家看下这些股
不改短线反弹趋势,"https://guba.eastmoney.com/news,002733,658315733.html",2017-06-20 23:11:45,但不排除短线反弹有腰斩的可能性
看近期的锂电板块，而熊套股粪连个象样的反弹都没有，1元钱玩一个月，1毛钱玩一天。,"https://guba.eastmoney.com/news,002733,658275228.html",2017-06-20 21:29:45,看近期的锂电板块，而熊套股粪连个象样的反弹都没有，1元钱玩一个月，1毛钱玩一天。垃圾公司垃圾股
跌停股不断,"https://guba.eastmoney.com/news,002733,658243130.html",2017-06-20 20:19:50,但不排除短线反弹有腰斩的可能性
今天高位追进你们明天就套了,"https://guba.eastmoney.com/news,002733,658195929.html",2017-06-20 18:43:03,！！！至纯科技 四大? 散户没人卖出，机构左
再看不出大盘要跌的不是傻子就是白痴。,"https://guba.eastmoney.com/news,002733,658005064.html",2017-06-20 13:05:59,明天早上会涨一点忽悠大家进去的，然后又继续跌
股价不涨，分红鸟用。,"https://guba.eastmoney.com/news,002733,658075617.html",2017-06-20 14:54:26,股价不涨，分红鸟用。
这也是锂电池股？,"https://guba.eastmoney.com/news,002733,658061337.html",2017-06-20 14:34:04,这也是锂电池股？
完美跳水[胜利],"https://guba.eastmoney.com/news,002733,658042484.html",2017-06-20 14:07:09,完美跳水
"t,大盘要跳水的节奏[想一下]","https://guba.eastmoney.com/news,002733,658025711.html",2017-06-20 13:41:00,"t,大盘要跳水的节奏"
伪锂电池概念，绿毛龟。,"https://guba.eastmoney.com/news,002733,657918809.html",2017-06-20 10:24:58,伪锂电池概念，绿毛龟。
分红不要是白痴,"https://guba.eastmoney.com/news,002733,657459602.html",2017-06-19 14:13:04,多多益善
只想说，储能就是未来。无人机，智能机，，，，。,"https://guba.eastmoney.com/news,002733,657604932.html",2017-06-19 18:22:04,只想说，储能就是未来。无人机，智能机，，，，。
未来可能会有更多上市公司加入到卖房队伍中来,"https://guba.eastmoney.com/news,002733,657522491.html",2017-06-19 15:48:14,房价的下跌是大概率事件
请问你中过新股的签吗？ 答案肯定是否定的，原因就是新股大部分在网下发行，一只发行,"https://guba.eastmoney.com/news,002733,654961500.html",2017-06-14 09:01:59,"请问你中过新股的签吗？
答案肯定是否定的，原因就是新股大部分在网下发行，一只发行八千万的新股，网上只有一千万百分之十多一些，而就便是此，你也中不上，原因是根本就不会让你中，券商截留，中签不给你显示，现在股市是越来越黑暗了，社会应该是不断地进步，但我们的不是，他们控制着舆论媒体控制着骗钱的手段，方法，甚至不惜强制交易所限制其卖出的股票上涨，和买入的股票下跌。新股的发行和老股的不断增发，压得我们喘不过气来。一部分人卖完股票掏空上市公司腾挪到新公司在上市；大部分大股东五十卖完五个亿股票，再次五元增发十个亿，要说增发完十个亿就结束了吗？非也再卖在增发如此吸干企图捞回亏损的二级市场股民，中国股民的悲哀！"
这股跌这样了，还有人在割，有意思么,"https://guba.eastmoney.com/news,002733,657346411.html",2017-06-19 10:56:10,破壁欧股
又开始背大盘而行了，绿毛龟。,"https://guba.eastmoney.com/news,002733,657318540.html",2017-06-19 10:20:14,又开始背大盘而行了，绿毛龟。
都在涨，这股又要开始耍流氓了！,"https://guba.eastmoney.com/news,002733,657315925.html",2017-06-19 10:17:37,都在涨，这股又要开始耍流氓了！
新股指数不多并入大盘指数，大盘指数永远都不会,"https://guba.eastmoney.com/news,002733,657260333.html",2017-06-19 08:01:35,国家队玩接力，银行托累了，改一带一路了！
任何技术与基本面分析其实都离不开概率,"https://guba.eastmoney.com/news,002733,657176659.html",2017-06-18 22:49:53,看日线图
近期发现不少所谓的分析师原封不动的在将我的博文抄袭后放在自己的博客里面,"https://guba.eastmoney.com/news,002733,657161247.html",2017-06-18 21:52:55,总之
德国大众企业战略： ? 永安药业未来什么时候,"https://guba.eastmoney.com/news,002733,657130793.html",2017-06-18 20:20:36,今天这一搞有点劲小了点，再用一点劲就破了，那
此轮砸盘不爆仓的一定会迎来5000点曙光！,"https://guba.eastmoney.com/news,002733,657042197.html",2017-06-18 15:16:13,金股奇侠：风雨过后终见彩虹！
看到这么多人控诉，为了不失面子，今天就给股市,"https://guba.eastmoney.com/news,002733,656996325.html",2017-06-18 11:05:03,穆迪将中国的评级由AA3下调至A1 展望为稳定
如果这次套在中国联通的顶部的话,"https://guba.eastmoney.com/news,002733,656907702.html",2017-06-17 22:38:25,充电桩
成交量则是继续萎缩,"https://guba.eastmoney.com/news,002733,656883798.html",2017-06-17 20:34:56,空头第一大杀手锏便是流动性
对具有产业资本高位接盘,"https://guba.eastmoney.com/news,002733,656842407.html",2017-06-17 18:13:30,买盘不济（缩量）造成了股指欲振乏力
有没有喜欢自驾游的？五一去呼伦贝尔走起啊,"https://guba.eastmoney.com/news,002733,656768961.html",2017-06-17 14:27:08,靠白酒的民族
不再炒了，劝诫周围所有人，这个国家没有所谓的,"https://guba.eastmoney.com/news,002733,656341533.html",2017-06-16 15:08:18,只有一个办法才能将大盘拉回，否则你懂的？
收评：缩量收阳，大家猜猜明天50和380谁涨？,"https://guba.eastmoney.com/news,002733,656260606.html",2017-06-16 13:11:37,看不到前景和希望，想辙底清仓销户了，今年初到
这怂货，有时一动不动。弱死了！,"https://guba.eastmoney.com/news,002733,656281904.html",2017-06-16 13:46:40,这怂货，有时一动不动。弱死了！
下周或掀起新一轮暴风雨 紧急调仓两类股 敢死队大举买入10股 短线将爆发井喷模式助你扭亏为盈,"https://guba.eastmoney.com/news,002733,656087556.html",2017-06-16 04:26:48,下周或掀起新一轮暴风雨 紧急调仓两类股 敢死队大举买入10股 短线将爆发井喷模式助你扭亏为盈
不会涨，还得下探_不? 明天会涨停吗？ 期待? 建,"https://guba.eastmoney.com/news,002733,655927182.html",2017-06-15 19:39:44,抢方大炭素，石墨烯龙头，明天涨停啊
你的合作伙伴易事特涨停了,"https://guba.eastmoney.com/news,002733,655689473.html",2017-06-15 13:20:45,你的合作伙伴易事特涨停了
要求披露高送转时必须披露业绩预告,"https://guba.eastmoney.com/news,002733,655840866.html",2017-06-15 16:56:17,出售空闲的或投资性的非生产性房产
下跌时，快如闪电，上涨时，慢如乌龟。 去年那,"https://guba.eastmoney.com/news,002733,655851270.html",2017-06-15 17:12:09,3009的缺口会不会补， 大家说说看
大盘想跳水嘛[想一下],"https://guba.eastmoney.com/news,002733,655735500.html",2017-06-15 14:23:30,大盘想跳水嘛
第三天,"https://guba.eastmoney.com/news,002733,655640690.html",2017-06-15 11:46:37,第三天
弱智,"https://guba.eastmoney.com/news,002733,655606406.html",2017-06-15 11:00:17,锂电就这个还在盘，哈哈哈。
这个大忽悠现在不敢露,"https://guba.eastmoney.com/news,002733,655617502.html",2017-06-15 11:14:05,这个大忽悠现在不敢露
因此判断市场是强势还是弱势是做股票最关键的因素,"https://guba.eastmoney.com/news,002733,655519580.html",2017-06-15 08:22:53,给投资者跟风
002733,"https://guba.eastmoney.com/news,002733,655529010.html",2017-06-15 08:57:14,雄韬股份下周分红派息，目前在走一波阶段性底部放量反弹走势，不错的上车机会，重点关注
002733,"https://guba.eastmoney.com/news,002733,655173339.html",2017-06-14 14:51:41,002733雄韬股份底部温和放量，今天拿下20日线，后市继续看涨！！
该股增发价21元今年八月份到期解禁目前离增发价还很远不拉一波机构肯定不会割肉走人的,"https://guba.eastmoney.com/news,002733,654622599.html",2017-06-13 14:30:28,不提前大幅拉升到时候拉谁跟呢
报收3139点,"https://guba.eastmoney.com/news,002733,655506950.html",2017-06-15 07:22:19,这个区域构筑已经持续了8个交易日
开始进入变盘敏感时间窗,"https://guba.eastmoney.com/news,002733,655502880.html",2017-06-15 06:56:56,沪指上涨2.72点
而格力电器却下跌了1.67元人民币,"https://guba.eastmoney.com/news,002733,655501646.html",2017-06-15 06:48:18,业绩亏损或业绩大幅下滑公司高送转的问题
而且制度也没有禁止,"https://guba.eastmoney.com/news,002733,655478765.html",2017-06-15 03:49:03,自大赢家老师11月27日做客
赚钱效应自然低下,"https://guba.eastmoney.com/news,002733,655455683.html",2017-06-15 01:25:25,开始进入变盘敏感时间窗
雄韬股份:2016年度权益分派实施公告,"https://guba.eastmoney.com/news,002733,654751552.html",2017-06-13 19:03:37,"公告日期：2017-06-14
 股票代码：002733 股票简称：雄韬股份 公告编号：2017-045



深圳市雄韬电源科技股份有限公司



2016年度权益分派实施公告



本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。



深圳市雄韬电源科技股份有限公司（以下简称“公司”），2016年年度权益



分派及资本公积金转增股本方案已获2017年4月21日召开的2016年年度股东



大会审议通过，股东大会决议公告刊登在2017年4月22日的《证券时报》、《中



国证券报》、《上海证券报》、《证券日报》和巨潮资讯网（http://www.cninfo.com.cn）本次实施的分配方案与股东大会审议通过的分配方案及其调整原则一致。本次利润分配距离股东大会通过利润分配方案时间未超过两个月。现将权益分派事宜公告如下：



一、利润分派方案



本公司2016年年度权益分派方案为：以公司现有总股本350,113,207股为



基数，向全体股东每10股派1.500000元人民币现金（含税；扣税后，QFII、RQFII



以及持有股改限售股、首发限售股的个人和证券投资基金每10股派1.350000元；



持有非股改、非首发限售股及无限售流通股的个人股息红利税实行差别化税率征收，先按每10股派1.500000元，权益登记日后根据投资者减持股票情况，再按实际持股期限补缴税款；持有非股改、非首发限售股及无限售流通股的证券投资基金所涉红利税，对香港投资者持有基金份额部分按10%征收，对内地投资者持有基金份额部分实行差别化税率征收a；对于QFII、RQFII外的其他非居民企业，本公司未代扣代缴所得税，由纳税人在所得发生地缴纳。）。公司2016年度不送红股，也不进行资本公积金转增股本。



【a注：根据先进先出的原则，以投资者证券账户为单位计算持股期限，持股1个月（含1个月）以内，每10股补缴税款0.300000元；持股1个月以上至1年（含1年）的，每 10股补缴税款0.150000元；持股超过1年的，不需补缴税款。】



二、股权登记日与除权除息日



本次权益分派股权登记日为：2017年6月19日，除权除息日为：2017年



6月20日。



三、权益分派对象



本次分派对象为：截止2017年6月19日下午深圳证券交易所收市后，在中



国证券登记结算有限责任公司深圳分公司（以下简称“中国结算深圳分公司”）登记在册的本公司全体股东。



四、权益分派方法



1、本公司此次委托中国结算深圳分公司代派的现金红利将于2017年6月 20



日通过股东托管证券公司（或其他托管机构）直接划入其资金账户。



2、以下A股股东的现金红利由本公司自行派发：



序号 股东账号 股东名称



1 08*****542 深圳市三瑞科技发展有限公司



2 08*****405 京山轻机控股有限公司



3 08*****529 深圳市雄才投资有限公司



在权益分派业务申请期间（申请日：2017年6月12日至登记日：2017年6



月19日），如因自派股东证券账户内股份减少而导致委托中国结算深圳分公司代



派的现金红利不足的，一切法律责任与后果由我公司自行承担。



五、有关咨询办法



咨询机构：深圳市雄韬电源科技股份有限公司 证券部



咨询地址：深圳市大鹏新区大鹏同富工业区雄韬科技园



咨询联系人：罗海燕



咨询电话：0755-66851118转8130



传真电话：0755-66850678转8245



六、备查文件



1、深圳市雄韬电源科技股份有限公司第三届董事会 2017 年第三次会议决



议；



2、深圳市雄韬电源科技股份有限公司2016年年度股东大会决议；



3、中国证券登记结算有限公司深圳分公司确认的有关权益分派、转增股本具体时间安排的文件；



4、深圳证券交易所要求的其他文件。



特此公告。



……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
开始触底反弹了。,"https://guba.eastmoney.com/news,002733,655215715.html",2017-06-14 16:04:36,开始触底反弹了。
今天追入的明天必套，此股尿性如此。,"https://guba.eastmoney.com/news,002733,655187522.html",2017-06-14 15:14:07,今天追入的明天必套，此股尿性如此。
此票近日会板！,"https://guba.eastmoney.com/news,002733,655183073.html",2017-06-14 15:06:16,此票近日会板！
但也确有上市公司是为了盘活非生产性房产的,"https://guba.eastmoney.com/news,002733,655251666.html",2017-06-14 17:09:48,可确保长生
603099长白山，20[大笑]明天我会带领团队集体拉升的，敬请关注,"https://guba.eastmoney.com/news,002733,654828982.html",2017-06-13 21:42:58,603099长白山，20明天我会带领团队集体拉升的，敬请关注
