标题,链接,发布时间,内容
越过山丘 跌跌不休,"https://guba.eastmoney.com/news,000523,837848312.html",2019-06-03 09:51:30,越过山丘 跌跌不休
弱的要死，果然垃圾股票。没救了。,"https://guba.eastmoney.com/news,000523,837842606.html",2019-06-03 09:43:10,弱的要死，果然垃圾股票。没救了。
广州浪奇120分钟大倾斜向下运行，远没止跌，观望,"https://guba.eastmoney.com/news,000523,837841135.html",2019-06-03 09:40:55,广州浪奇120分钟大倾斜向下运行，远没止跌，观望
广州浪奇至少要跌到4.5元，我是预计最低到3元附近。熊市。,"https://guba.eastmoney.com/news,000523,837838851.html",2019-06-03 09:37:22,广州浪奇至少要跌到4.5元，我是预计最低到3元附近。熊市。
这公司出了啥问题啊？,"https://guba.eastmoney.com/news,000523,837839155.html",2019-06-03 09:37:53,这公司出了啥问题啊？
还唱多吗？继续唱啊，红股龙，你唱的福安药业呢？继续唱,"https://guba.eastmoney.com/news,000523,837838560.html",2019-06-03 09:36:52,还唱多吗？继续唱啊，红股龙，你唱的福安药业呢？继续唱
5.65没卖掉.只能挂5.3接盘了，死磕到底,"https://guba.eastmoney.com/news,000523,837838553.html",2019-06-03 09:36:55,5.65没卖掉.只能挂5.3接盘了，死磕到底
新董就是一个水哥！艹,"https://guba.eastmoney.com/news,000523,837838175.html",2019-06-03 09:36:16,新董就是一个水哥！艹
请大家一起喊：浪奇跌停浪奇跌停！,"https://guba.eastmoney.com/news,000523,837836092.html",2019-06-03 09:33:03,大家跟着砸，别让主力跑了，抱团一起死最爽了，哈哈
今天跌停,"https://guba.eastmoney.com/news,000523,837835738.html",2019-06-03 09:32:15,今天跌停
今天广浪紧跟福安的走势？,"https://guba.eastmoney.com/news,000523,837816730.html",2019-06-03 06:30:35,今天广浪紧跟福安的走势？
是真的？？？  广州轻工集团奇化公司获2019年中国大宗商品电商百强企业，位列3,"https://guba.eastmoney.com/news,000523,837770547.html",2019-06-02 09:06:17,"是真的？？？ 
广州轻工集团奇化公司获2019年中国大宗商品电商百强企业，位列37位；奇化公司总经理蒋某获2019年影响中国产业互联网发展人物。

奇化公司成立5年来，合作伙伴覆盖众多化工知名机构和世界500强企业，其线上交易平台奇化网推出产品交易、知识交易、金融交易三大模块，利用中国产业互联网发展趋势，集聚优质资源，促进传统企业转型升级。近年来，奇化公司先后获2018年度广东省电商百强企业第7位、“未来独角兽企业”称号、2018年度电商公益先锋、中国产学研合作创新示范企业等奖项。"
社会现实，没有好心人的，我唱多因为我也持有浪奇，散户们捂紧自己的筹码，那些唱空者,"https://guba.eastmoney.com/news,000523,837808236.html",2019-06-02 22:36:29,社会现实，没有好心人的，我唱多因为我也持有浪奇，散户们捂紧自己的筹码，那些唱空者真的是那么好心肠的人，就担心散户们亏损，那他们该去那些冲了七八九板的高位股里去唱空，提醒他们别高位接筹，到浪奇这种涨三板又到了三板前的位置天天唱空，还不就为了想让散户割肉他们好抄底嘛，说的那么好心，真虚假
五块多的股担心跌到哪里去？,"https://guba.eastmoney.com/news,000523,837808161.html",2019-06-02 22:35:16,五块多的股担心跌到哪里去？
浪奇土地有消息了。补偿86.8亿。立帖为证。,"https://guba.eastmoney.com/news,000523,837806066.html",2019-06-02 22:01:49,浪奇土地有消息了。补偿86.8亿。立帖为证。
浪奇等死,"https://guba.eastmoney.com/news,000523,837808247.html",2019-06-02 22:36:42,浪奇等死
st的票子还那么多还不倒闭，浪奇这年年赢利，还有土地流转预期卖地价值是福安药业十,"https://guba.eastmoney.com/news,000523,837807229.html",2019-06-02 22:19:13,st的票子还那么多还不倒闭，浪奇这年年赢利，还有土地流转预期卖地价值是福安药业十数倍以上的股还能被你们说倒了，福安药业卖厂房3亿的利好公告已出来，福安药业起来了，必然将带动浪奇走强，你们无票拼命唱空想要散户割肉的低价筹码的目的，怕是要落空了
浪奇-中国所有的日化企业基本都歇菜了。只有浪奇还咬牙坚持。今年浪奇转型年，傅的下,"https://guba.eastmoney.com/news,000523,837769531.html",2019-06-02 08:37:28,浪奇-中国所有的日化企业基本都歇菜了。只有浪奇还咬牙坚持。今年浪奇转型年，傅的下台就是说明。土地一卖现金流用不了，什么债务不债务的一把就抹了。蓝月亮立白浪奇成立-广州家化股份有限公司。立帖为证。
浪奇的利好多的数不清了。股价30都不贵。业绩预计每股1元。立帖为证。,"https://guba.eastmoney.com/news,000523,837778230.html",2019-06-02 12:09:21,浪奇的利好多的数不清了。股价30都不贵。业绩预计每股1元。立帖为证。
浪奇_已经进入快车道。借着改革的大旗阔步前进。旧董事长瞎火下台。新任董事长创造新,"https://guba.eastmoney.com/news,000523,837755606.html",2019-06-01 21:02:47,浪奇_已经进入快车道。借着改革的大旗阔步前进。旧董事长瞎火下台。新任董事长创造新价值1000亿。立帖为证。立帖为证。
很简单的道理我说好因为我是持股者，福安药业出来卖厂房3亿的公告了，他们同属大麻板,"https://guba.eastmoney.com/news,000523,837805229.html",2019-06-02 21:48:03,很简单的道理我说好因为我是持股者，福安药业出来卖厂房3亿的公告了，他们同属大麻板块，加上浪奇有土地流转预期，这次福安药业突然公布厂房买出3亿的公告，明天福安的走势强劲就能够带动浪奇，福安3亿就能封板的话，那浪奇预期土地价值远超过福安十倍以上，明天关注福安药业的表现，就知道浪奇该不该留了
这个红股龙每天在吧里发这么多贴不累吗？去看看他的主页，十几个股吧，每个股吧十几条,"https://guba.eastmoney.com/news,000523,837800503.html",2019-06-02 20:24:52,这个红股龙每天在吧里发这么多贴不累吗？去看看他的主页，十几个股吧，每个股吧十几条，什么人一天到晚在吧里这样发帖，真是丧心病狂啊
浪奇现在是小涨两天，大跌两三天，跌的唱多的兴高采烈,"https://guba.eastmoney.com/news,000523,837800355.html",2019-06-02 20:22:06,浪奇现在是小涨两天，大跌两三天，跌的唱多的兴高采烈
每天这样阴跌居然说成是利好，不知道说利好的人是什么心态。与趋势作对，该割肉的时候,"https://guba.eastmoney.com/news,000523,837800308.html",2019-06-02 20:21:12,每天这样阴跌居然说成是利好，不知道说利好的人是什么心态。与趋势作对，该割肉的时候不割肉，等到上涨的时候再割，又来骂骂咧咧，浪奇这周看跌到5.1
有福安突然公告厂房卖了三亿的消息在先，浪奇明天跌不下去了，5.5就是底了，持股待,"https://guba.eastmoney.com/news,000523,837799214.html",2019-06-02 20:05:57,有福安突然公告厂房卖了三亿的消息在先，浪奇明天跌不下去了，5.5就是底了，持股待涨
福安药业突然公告厂房卖了三亿，浪奇也可能出现这种突然发出土地流转签约公告来，还是,"https://guba.eastmoney.com/news,000523,837796911.html",2019-06-02 19:22:28,福安药业突然公告厂房卖了三亿，浪奇也可能出现这种突然发出土地流转签约公告来，还是捂紧筹码吧
真不明白吧里面都是什么人，你认为涨你会说？好东西你会分享给别人？这种环境尽量不要,"https://guba.eastmoney.com/news,000523,837796756.html",2019-06-02 19:18:54,真不明白吧里面都是什么人，你认为涨你会说？好东西你会分享给别人？这种环境尽量不要看吧里的评论扰乱心思
浪奇的中报预告很快就来了。业绩大增1500%.立帖为证。,"https://guba.eastmoney.com/news,000523,837778094.html",2019-06-02 12:05:33,浪奇的中报预告很快就来了。业绩大增1500%.立帖为证。
是假新闻吧？ 广州轻工集团奇化公司获“2019年中国大宗商品电商百强企业”称号 ,"https://guba.eastmoney.com/news,000523,837768549.html",2019-06-02 08:02:38,"是假新闻吧？ 广州轻工集团奇化公司获“2019年中国大宗商品电商百强企业”称号
来源：广州轻工集团发布时间：2019-05-14 10:25:38浏览量：26
5月10日，由国家工业信息安全发展研究中心指导，B2B内参、产业互联网头条主办，融贸通控股和产业互联网雄鹰会联合主办的2019中国产业互联网春季峰会暨第四届全国大宗商品电商峰会在上海举办。广州轻工集团奇化公司获2019年中国大宗商品电商百强企业，位列37位；奇化公司总经理蒋某获2019年影响中国产业互联网发展人物。
奇化公司成立5年来，合作伙伴覆盖众多化工知名机构和世界500强企业，其线上交易平台奇化网推出产品交易、知识交易、金融交易三大模块，利用中国产业互联网发展趋势，集聚优质资源，促进传统企业转型升级。近年来，奇化公司先后获2018年度广东省电商百强企业第7位、“未来独角兽企业”称号、2018年度电商公益先锋、中国产学研合作创新示范企业等奖项。"
不要跟趋势对着干，5.18我等你们的筹码！只有经历了绝望你们才会抛，不要说浪奇有,"https://guba.eastmoney.com/news,000523,837502203.html",2019-05-31 11:15:38,不要跟趋势对着干，5.18我等你们的筹码！只有经历了绝望你们才会抛，不要说浪奇有土地，要是浪奇大股东不想一次结清怎么整。
有没有8元成本的在？7元多入亏时卖了一半，成本变成了8元，天天吃面[为什么],"https://guba.eastmoney.com/news,000523,837735307.html",2019-06-01 13:04:00,有没有8元成本的在？7元多入亏时卖了一半，成本变成了8元，天天吃面
现在2019年5月11日23：42 广州浪奇到现在都没发回复函,"https://guba.eastmoney.com/news,000523,829005427.html",2019-05-11 23:42:47,"现在2019年5月11日23：42
广州浪奇到现在都没发回复函"
金融城起步区至今只剩几块地块未出让，政府预计今年内出让完毕。金融城东区就剩浪奇旧,"https://guba.eastmoney.com/news,000523,774967293.html",2018-07-26 12:46:54,金融城起步区至今只剩几块地块未出让，政府预计今年内出让完毕。金融城东区就剩浪奇旧厂区土地未进行收地了，而浪奇旧厂区紧靠金融城起步区，位于黄埔大道以南车陂路以东！土地收储还能拖多久呢？！
董事长傅勇国的辞职。只说因工作原因，离职后将不再在公司担任任何职务。 去哪？对公,"https://guba.eastmoney.com/news,000523,837763290.html",2019-06-02 00:18:54,董事长傅勇国的辞职。只说因工作原因，离职后将不再在公司担任任何职务。 去哪？对公司有影响吗？
我是散户，我现在心里也想着买入浪奇，但，就是因为我有很想买入的想法，所以！因为散,"https://guba.eastmoney.com/news,000523,837762574.html",2019-06-01 23:56:34,我是散户，我现在心里也想着买入浪奇，但，就是因为我有很想买入的想法，所以！因为散户思维需反着买！所以我决定暂时不买入了。
浪奇就是太奇怪,"https://guba.eastmoney.com/news,000523,837752819.html",2019-06-01 20:03:20,这个股吧太闹忙，几乎全是小散在瞎起哄，小散扎堆不会有好果子吃。
